668;25;Alpha Sapphire;This Pokémon has electricity-storing pouches on its cheeks. These appear to become electrically charged during the night while Pikachu sleeps. It occasionally discharges electricity when it is dozy after waking up.
669;25;Sun;A plan was recently announced to gather many Pikachu and make an electric power plant.
670;25;Moon;It’s in its nature to store electricity. It feels stressed now and then if it’s unable to fully discharge the electricity.
671;25;Ultra Sun;Its nature is to store up electricity. Forests where nests of Pikachu live are dangerous, since the trees are so often struck by lightning.
672;25;Ultra Moon;While sleeping, it generates electricity in the sacs in its cheeks. If it’s not getting enough sleep, it will be able to use only weak electricity.
673;25;Let's Go Pikachu,Let's Go Eevee;This forest-dwelling Pokémon stores electricity in its cheeks, so you’ll feel a tingly shock if you touch it.
674;25;Sword;Pikachu that can generate powerful electricity have cheek sacs that are extra soft and super stretchy.
675;25;Shield;When Pikachu meet, they’ll touch their tails together and exchange electricity through them as a form of greeting.
676;26;Red,Blue;Its long tail serves as a ground to protect itself from its own high voltage power.
677;26;Yellow;When electricity builds up inside its body, it becomes feisty. It also glows in the dark.
678;26;Gold;When its electricity builds, its muscles are stimulated, and it becomes more aggressive than usual.
679;26;Silver;If the electric pouches in its cheeks become fully charged, both ears will stand straight up.
680;26;Crystal;If its electric pouches run empty, it raises its tail to gather electricity from the atmosphere.
681;26;Ruby;If the electrical sacks become excessively charged, RAICHU plants its tail in the ground and discharges. Scorched patches of ground will be found near this POKéMON’s nest.
682;26;Sapphire;This POKéMON exudes a weak electrical charge from all over its body that makes it take on a slight glow in darkness. RAICHU searches for electricity by planting its tail in the ground.
683;26;FireRed;Its electric charges can reach even 100,000 volts. Careless contact can cause even an Indian elephant to faint.
684;26;LeafGreen;Its long tail serves as a ground to protect itself from its own high-voltage power.
685;26;Emerald;If it stores too much electricity, its behavior turns aggressive. To avoid this, it occasionally discharges excess energy and calms itself down.
686;26;Diamond;It turns aggressive if it has too much electricity in its body. It discharges power through its tail.
687;26;Pearl;It can loose 100,000-volt bursts of electricity, instantly downing foes several times its size.
688;26;Platinum;Its tail discharges electricity into the ground, protecting it from getting shocked.
689;26;HeartGold;When its electricity builds, its muscles are stimulated, and it becomes more aggressive than usual.
690;26;SoulSilver;If the electric pouches in its cheeks become fully charged, both ears will stand straight up.
691;26;Black,White,Black 2,White 2;Its tail discharges electricity into the ground, protecting it from getting shocked.
692;26;X;When its electricity builds, its muscles are stimulated, and it becomes more aggressive than usual.
693;26;Y;It can loose 100,000-volt bursts of electricity, instantly downing foes several times its size.
694;26;Omega Ruby;If the electrical sacs become excessively charged, Raichu plants its tail in the ground and discharges. Scorched patches of ground will be found near this Pokémon’s nest.
695;26;Alpha Sapphire;This Pokémon exudes a weak electrical charge from all over its body that makes it take on a slight glow in darkness. Raichu plants its tail in the ground to discharge electricity.
696;26;Sun;It unleashes electric shocks that can reach 100,000 volts. When agitated, it can knock out even an Indian elephant.
697;26;Moon;It becomes aggressive when it has electricity stored up. At such times, even its Trainer has to take care to avoid being attacked.
698;26;Ultra Sun;As electricity builds up inside its body, it becomes more aggressive. One theory is that the electricity buildup is actually causing stress.
699;26;Ultra Moon;Because so many Trainers like the way Pikachu looks, you don’t see this Pokémon very often.
700;26;Let's Go Pikachu,Let's Go Eevee;When electricity builds up inside its body, it becomes feisty. It also glows in the dark.
701;26;Sword;Its long tail serves as a ground to protect itself from its own high-voltage power.
702;26;Shield;If its electric pouches run empty, it raises its tail to gather electricity from the atmosphere.
703;26;Red,Blue;Its long tail serves as a ground to protect itself from its own high voltage power.
704;26;Yellow;When electricity builds up inside its body, it becomes feisty. It also glows in the dark.
705;26;Gold;When its electricity builds, its muscles are stimulated, and it becomes more aggressive than usual.
706;26;Silver;If the electric pouches in its cheeks become fully charged, both ears will stand straight up.
707;26;Crystal;If its electric pouches run empty, it raises its tail to gather electricity from the atmosphere.
708;26;Ruby;If the electrical sacks become excessively charged, RAICHU plants its tail in the ground and discharges. Scorched patches of ground will be found near this POKéMON’s nest.
709;26;Sapphire;This POKéMON exudes a weak electrical charge from all over its body that makes it take on a slight glow in darkness. RAICHU searches for electricity by planting its tail in the ground.
710;26;FireRed;Its electric charges can reach even 100,000 volts. Careless contact can cause even an Indian elephant to faint.
711;26;LeafGreen;Its long tail serves as a ground to protect itself from its own high-voltage power.
712;26;Emerald;If it stores too much electricity, its behavior turns aggressive. To avoid this, it occasionally discharges excess energy and calms itself down.
713;26;Diamond;It turns aggressive if it has too much electricity in its body. It discharges power through its tail.
714;26;Pearl;It can loose 100,000-volt bursts of electricity, instantly downing foes several times its size.
715;26;Platinum;Its tail discharges electricity into the ground, protecting it from getting shocked.
716;26;HeartGold;When its electricity builds, its muscles are stimulated, and it becomes more aggressive than usual.
717;26;SoulSilver;If the electric pouches in its cheeks become fully charged, both ears will stand straight up.
718;26;Black,White,Black 2,White 2;Its tail discharges electricity into the ground, protecting it from getting shocked.
719;26;X;When its electricity builds, its muscles are stimulated, and it becomes more aggressive than usual.
720;26;Y;It can loose 100,000-volt bursts of electricity, instantly downing foes several times its size.
721;26;Omega Ruby;If the electrical sacs become excessively charged, Raichu plants its tail in the ground and discharges. Scorched patches of ground will be found near this Pokémon’s nest.
722;26;Alpha Sapphire;This Pokémon exudes a weak electrical charge from all over its body that makes it take on a slight glow in darkness. Raichu plants its tail in the ground to discharge electricity.
723;26;Sun;It unleashes electric shocks that can reach 100,000 volts. When agitated, it can knock out even an Indian elephant.
724;26;Moon;It becomes aggressive when it has electricity stored up. At such times, even its Trainer has to take care to avoid being attacked.
725;26;Ultra Sun;As electricity builds up inside its body, it becomes more aggressive. One theory is that the electricity buildup is actually causing stress.
726;26;Ultra Moon;Because so many Trainers like the way Pikachu looks, you don’t see this Pokémon very often.
727;26;Let's Go Pikachu,Let's Go Eevee;When electricity builds up inside its body, it becomes feisty. It also glows in the dark.
728;26;Sword;Its long tail serves as a ground to protect itself from its own high-voltage power.
729;26;Shield;If its electric pouches run empty, it raises its tail to gather electricity from the atmosphere.
730;27;Red,Blue;Burrows deep underground in arid locations far from water. It only emerges to hunt for food.
731;27;Yellow;Its body is dry. When it gets cold at night, its hide is said to become coated with a fine dew.
732;27;Gold;If it fell from a great height, this POKéMON could save itself by rolling into a ball and bouncing.
733;27;Silver;Disliking water, it lives in deep burrows in arid areas. It can roll itself instantly into a ball.
734;27;Crystal;It prefers dry, sandy places because it uses the sand to protect itself when threatened.
735;27;Ruby;SANDSHREW’s body is configured to absorb water without waste, enabling it to survive in an arid desert. This POKéMON curls up to protect itself from its enemies.
736;27;Sapphire;SANDSHREW has a very dry hide that is extremely tough. The POKéMON can roll into a ball that repels any attack. At night, it burrows into the desert sand to sleep.
737;27;FireRed;It burrows and lives underground. If threatened, it curls itself up into a ball for protection.
738;27;LeafGreen;Burrows deep underground in arid locations far from water. It only emerges to hunt for prey.
739;27;Emerald;When it curls up in a ball, it can make any attack bounce off harmlessly. Its hide has turned tough and solid as a result of living in the desert.
740;27;Diamond,Pearl,Platinum;To protect itself from attackers, it curls up into a ball. It lives in arid regions with minimal rainfall.
741;27;HeartGold;If it fell from a great height, this Pokémon could save itself by rolling into a ball and bouncing.
742;27;SoulSilver;Disliking water, it lives in deep burrows in arid areas. It can roll itself instantly into a ball.
743;27;Black,White;To protect itself from attackers, it curls up into a ball. It lives in arid regions with minimal rainfall.
744;27;Black 2,White 2;It digs deep burrows to live in. When in danger, it rolls up its body to withstand attacks.
745;27;X;It burrows and lives underground. If threatened, it curls itself up into a ball for protection.
746;27;Y;Disliking water, it lives in deep burrows in arid areas. It can roll itself instantly into a ball.
747;27;Omega Ruby;Sandshrew’s body is configured to absorb water without waste, enabling it to survive in an arid desert. This Pokémon curls up to protect itself from its enemies.
748;27;Alpha Sapphire;Sandshrew has a very dry hide that is extremely tough. The Pokémon can roll into a ball that repels any attack. At night, it burrows into the desert sand to sleep.
749;27;Sun;It can roll its body into a ball. It moves through the desert by rolling at high speeds.
750;27;Moon;It usually makes its home in deserts and arid zones, where rain does not fall. It digs holes to catch Bug-type Pokémon.
751;27;Ultra Sun;It lives in areas of limited rainfall. When danger approaches, it curls up into a ball to protect its soft stomach.
752;27;Ultra Moon;When its skin gets wrinkled from moisture, it heads for a volcano. It lies flat on a spot with a lot of geothermal heat and dries itself out.
753;27;Let's Go Pikachu,Let's Go Eevee;Its body is dry. When it gets cold at night, its hide is said to become coated with a fine dew.
754;27;Sword;It loves to bathe in the grit of dry, sandy areas. By sand bathing, the Pokémon rids itself of dirt and moisture clinging to its body.
755;27;Shield;It burrows into the ground to create its nest. If hard stones impede its tunneling, it uses its sharp claws to shatter them and then carries on digging.
756;27;Red,Blue;Burrows deep underground in arid locations far from water. It only emerges to hunt for food.
757;27;Yellow;Its body is dry. When it gets cold at night, its hide is said to become coated with a fine dew.
758;27;Gold;If it fell from a great height, this POKéMON could save itself by rolling into a ball and bouncing.
759;27;Silver;Disliking water, it lives in deep burrows in arid areas. It can roll itself instantly into a ball.
760;27;Crystal;It prefers dry, sandy places because it uses the sand to protect itself when threatened.
761;27;Ruby;SANDSHREW’s body is configured to absorb water without waste, enabling it to survive in an arid desert. This POKéMON curls up to protect itself from its enemies.
762;27;Sapphire;SANDSHREW has a very dry hide that is extremely tough. The POKéMON can roll into a ball that repels any attack. At night, it burrows into the desert sand to sleep.
763;27;FireRed;It burrows and lives underground. If threatened, it curls itself up into a ball for protection.
764;27;LeafGreen;Burrows deep underground in arid locations far from water. It only emerges to hunt for prey.
765;27;Emerald;When it curls up in a ball, it can make any attack bounce off harmlessly. Its hide has turned tough and solid as a result of living in the desert.
766;27;Diamond,Pearl,Platinum;To protect itself from attackers, it curls up into a ball. It lives in arid regions with minimal rainfall.
767;27;HeartGold;If it fell from a great height, this Pokémon could save itself by rolling into a ball and bouncing.
768;27;SoulSilver;Disliking water, it lives in deep burrows in arid areas. It can roll itself instantly into a ball.
769;27;Black,White;To protect itself from attackers, it curls up into a ball. It lives in arid regions with minimal rainfall.
770;27;Black 2,White 2;It digs deep burrows to live in. When in danger, it rolls up its body to withstand attacks.
771;27;X;It burrows and lives underground. If threatened, it curls itself up into a ball for protection.
772;27;Y;Disliking water, it lives in deep burrows in arid areas. It can roll itself instantly into a ball.
773;27;Omega Ruby;Sandshrew’s body is configured to absorb water without waste, enabling it to survive in an arid desert. This Pokémon curls up to protect itself from its enemies.
774;27;Alpha Sapphire;Sandshrew has a very dry hide that is extremely tough. The Pokémon can roll into a ball that repels any attack. At night, it burrows into the desert sand to sleep.
775;27;Sun;It can roll its body into a ball. It moves through the desert by rolling at high speeds.
776;27;Moon;It usually makes its home in deserts and arid zones, where rain does not fall. It digs holes to catch Bug-type Pokémon.
777;27;Ultra Sun;It lives in areas of limited rainfall. When danger approaches, it curls up into a ball to protect its soft stomach.
778;27;Ultra Moon;When its skin gets wrinkled from moisture, it heads for a volcano. It lies flat on a spot with a lot of geothermal heat and dries itself out.
779;27;Let's Go Pikachu,Let's Go Eevee;Its body is dry. When it gets cold at night, its hide is said to become coated with a fine dew.
780;27;Sword;It loves to bathe in the grit of dry, sandy areas. By sand bathing, the Pokémon rids itself of dirt and moisture clinging to its body.
781;27;Shield;It burrows into the ground to create its nest. If hard stones impede its tunneling, it uses its sharp claws to shatter them and then carries on digging.
782;28;Red,Blue;Curls up into a spiny ball when threatened. It can roll while curled up to attack or escape.
783;28;Yellow;It is skilled at slashing enemies with its claws. If broken, they start to grow back in a day.
784;28;Gold;In an attempt to hide itself, it will run around at top speed to kick up a blinding dust storm.
785;28;Silver;If it digs at an incredible pace, it may snap off its spikes and claws. They grow back in a day.
786;28;Crystal;Adept at climbing trees, it rolls into a spiny ball, then attacks its enemies from above.
787;28;Ruby;SANDSLASH’s body is covered by tough spikes, which are hardened sections of its hide. Once a year, the old spikes fall out, to be replaced with new spikes that grow out from beneath the old ones.
788;28;Sapphire;SANDSLASH can roll up its body as if it were a ball covered with large spikes. In battle, this POKéMON will try to make the foe flinch by jabbing it with its spines. It then leaps at the stunned foe to tear wildly with its sharp claws.
789;28;FireRed;It is adept at attacking with the spines on its back and its sharp claws while quickly scurrying about.
790;28;LeafGreen;Curls up into a spiny ball when threatened. It can roll while curled up to attack or escape.
791;28;Emerald;It curls up in a ball to protect itself from enemy attacks. It also curls up to prevent heatstroke during the daytime when temperatures rise sharply.
792;28;Diamond,Pearl,Platinum;It curls up, then rolls into foes with its back. Its sharp spines inflict severe damage.
793;28;HeartGold;In an attempt to hide itself, it will run around at top speed to kick up a blinding dust storm.
794;28;SoulSilver;If it digs at an incredible pace, it may snap off its spikes and claws. They grow back in a day.
795;28;Black,White;It curls up, then rolls into foes with its back. Its sharp spines inflict severe damage.
796;28;Black 2,White 2;The spikes on its body are made up of its hardened hide. It rolls up and attacks foes with its spikes.
797;28;X;If it digs at an incredible pace, it may snap off its spikes and claws. They grow back in a day.
798;28;Y;Curls up into a spiny ball when threatened. It can roll while curled up to attack or escape.
799;28;Omega Ruby;Sandslash’s body is covered by tough spikes, which are hardened sections of its hide. Once a year, the old spikes fall out, to be replaced with new spikes that grow out from beneath the old ones.
800;28;Alpha Sapphire;Sandslash can roll up its body as if it were a ball covered with large spikes. In battle, this Pokémon will try to make the foe flinch by jabbing it with its spines. It then leaps at the stunned foe to tear wildly with its sharp claws.
801;28;Sun;Although they are sharp, its claws and spikes often break off. They grow back the next day, so it is not bothered by the temporary loss.
802;28;Moon;It uses its claws to climb trees and then curls its body into a spiny ball, ready to drop onto any prey that appears.
803;28;Ultra Sun;Its claws and horns often break off. The broken claws and horns can be used to carve plows for tilling farm fields.
804;28;Ultra Moon;Thanks to its thick claws, it’s good at climbing trees. There are plenty of Sandslash that park themselves in trees and go right to sleep.
805;28;Let's Go Pikachu,Let's Go Eevee;It is skilled at slashing enemies with its claws. If broken, they start to grow back in a day.
806;28;Sword;The drier the area Sandslash lives in, the harder and smoother the Pokémon’s spikes will feel when touched.
807;28;Shield;It climbs trees by hooking on with its sharp claws. Sandslash shares the berries it gathers, dropping them down to Sandshrew waiting below the tree.
808;28;Red,Blue;Curls up into a spiny ball when threatened. It can roll while curled up to attack or escape.
809;28;Yellow;It is skilled at slashing enemies with its claws. If broken, they start to grow back in a day.
810;28;Gold;In an attempt to hide itself, it will run around at top speed to kick up a blinding dust storm.
811;28;Silver;If it digs at an incredible pace, it may snap off its spikes and claws. They grow back in a day.
812;28;Crystal;Adept at climbing trees, it rolls into a spiny ball, then attacks its enemies from above.
813;28;Ruby;SANDSLASH’s body is covered by tough spikes, which are hardened sections of its hide. Once a year, the old spikes fall out, to be replaced with new spikes that grow out from beneath the old ones.
814;28;Sapphire;SANDSLASH can roll up its body as if it were a ball covered with large spikes. In battle, this POKéMON will try to make the foe flinch by jabbing it with its spines. It then leaps at the stunned foe to tear wildly with its sharp claws.
815;28;FireRed;It is adept at attacking with the spines on its back and its sharp claws while quickly scurrying about.
816;28;LeafGreen;Curls up into a spiny ball when threatened. It can roll while curled up to attack or escape.
817;28;Emerald;It curls up in a ball to protect itself from enemy attacks. It also curls up to prevent heatstroke during the daytime when temperatures rise sharply.
818;28;Diamond,Pearl,Platinum;It curls up, then rolls into foes with its back. Its sharp spines inflict severe damage.
819;28;HeartGold;In an attempt to hide itself, it will run around at top speed to kick up a blinding dust storm.
820;28;SoulSilver;If it digs at an incredible pace, it may snap off its spikes and claws. They grow back in a day.
821;28;Black,White;It curls up, then rolls into foes with its back. Its sharp spines inflict severe damage.
822;28;Black 2,White 2;The spikes on its body are made up of its hardened hide. It rolls up and attacks foes with its spikes.
823;28;X;If it digs at an incredible pace, it may snap off its spikes and claws. They grow back in a day.
824;28;Y;Curls up into a spiny ball when threatened. It can roll while curled up to attack or escape.
825;28;Omega Ruby;Sandslash’s body is covered by tough spikes, which are hardened sections of its hide. Once a year, the old spikes fall out, to be replaced with new spikes that grow out from beneath the old ones.
826;28;Alpha Sapphire;Sandslash can roll up its body as if it were a ball covered with large spikes. In battle, this Pokémon will try to make the foe flinch by jabbing it with its spines. It then leaps at the stunned foe to tear wildly with its sharp claws.
827;28;Sun;Although they are sharp, its claws and spikes often break off. They grow back the next day, so it is not bothered by the temporary loss.
828;28;Moon;It uses its claws to climb trees and then curls its body into a spiny ball, ready to drop onto any prey that appears.
829;28;Ultra Sun;Its claws and horns often break off. The broken claws and horns can be used to carve plows for tilling farm fields.
830;28;Ultra Moon;Thanks to its thick claws, it’s good at climbing trees. There are plenty of Sandslash that park themselves in trees and go right to sleep.
831;28;Let's Go Pikachu,Let's Go Eevee;It is skilled at slashing enemies with its claws. If broken, they start to grow back in a day.
832;28;Sword;The drier the area Sandslash lives in, the harder and smoother the Pokémon’s spikes will feel when touched.
833;28;Shield;It climbs trees by hooking on with its sharp claws. Sandslash shares the berries it gathers, dropping them down to Sandshrew waiting below the tree.
834;29;Red,Blue;Although small, its venomous barbs render this POKéMON dangerous. The female has smaller horns.
835;29;Yellow;A mild-mannered POKéMON that does not like to fight. Beware, its small horns secrete venom.
836;29;Gold;The poison hidden in its small horn is extremely potent. Even a tiny scratch can have fatal results.
837;29;Silver;Although not very combative, it will torment its foes with poison spikes if it is threatened in any way.
838;29;Crystal;Small and very docile, it protects itself with its small, poisonous horn when attacked.
839;29;Ruby,Sapphire;NIDORAN has barbs that secrete a powerful poison. They are thought to have developed as protection for this small-bodied POKéMON. When enraged, it releases a horrible toxin from its horn.
840;29;FireRed;Though small, it must be treated with caution because of its powerfully toxic barbs. The female has smaller horns.
841;29;LeafGreen;Although small, its venomous barbs render this POKéMON dangerous. The female has smaller horns.
842;29;Emerald;Its highly toxic barbs are thought to have developed as protection for this small-bodied POKéMON. When enraged, it releases a horrible toxin from its horn.
843;29;Diamond,Pearl,Platinum;While it does not prefer to fight, even one drop of the poison it secretes from barbs can be fatal.
844;29;HeartGold;The poison hidden in its small horn is extremely potent. Even a tiny scratch can have fatal results.
845;29;SoulSilver;Although not very combative, it will torment its foes with poison spikes if it is threatened in any way.
846;29;Black,White,Black 2,White 2;While it does not prefer to fight, even one drop of the poison it secretes from barbs can be fatal.
847;29;X;Although small, its venomous barbs render this Pokémon dangerous. The female has smaller horns.
848;29;Y;Small and very docile, it protects itself with its small, poisonous horn when attacked.
849;29;Omega Ruby,Alpha Sapphire;Nidoran♀ has barbs that secrete a powerful poison. They are thought to have developed as protection for this small-bodied Pokémon. When enraged, it releases a horrible toxin from its horn.
850;29;Let's Go Pikachu,Let's Go Eevee;A mild-mannered Pokémon that does not like to fight. Beware—its small horn secretes venom.
851;29;Sword;Females are more sensitive to smells than males. While foraging, they’ll use their whiskers to check wind direction and stay downwind of predators.
852;29;Shield;It uses its hard incisor teeth to crush and eat berries. The tip of a female Nidoran’s horn is a bit more rounded than the tip of a male’s horn.
853;30;Red,Blue;The female’s horn develops slowly. Prefers physical attacks such as clawing and biting.
854;30;Yellow;When resting deep in its burrow, its thorns always retract. This is proof that it is relaxed.
855;30;Gold;When feeding its young, it first chews and tenderizes the food, then spits it out for the offspring.
856;30;Silver;It has a calm and caring nature. Because its horn grows slowly, it prefers not to fight.
857;30;Crystal;It has a docile nature. If it is threatened with attack, it raises the barbs that are all over its body.
858;30;Ruby,Sapphire;When NIDORINA are with their friends or family, they keep their barbs tucked away to prevent hurting each other. This POKéMON appears to become nervous if separated from the others.
859;30;FireRed;The female has a gentle temperament. It emits ultrasonic cries that have the power to befuddle foes.
860;30;LeafGreen;The female’s horns develop slowly. Prefers physical attacks such as clawing and biting.
861;30;Emerald;When it is with its friends or family, its barbs are tucked away to prevent injury. It appears to become nervous if separated from the others.
862;30;Diamond,Pearl,Platinum;When it senses danger, it raises all the barbs on its body. These barbs grow slower than NIDORINO’s.
863;30;HeartGold;When feeding its young, it first chews the food into a paste, then spits it out for the offspring.
864;30;SoulSilver;It has a calm and caring nature. Because its horn grows slowly, it prefers not to fight.
865;30;Black,White,Black 2,White 2;When it senses danger, it raises all the barbs on its body. These barbs grow slower than Nidorino’s.
866;30;X;The female has a gentle temperament. It emits ultrasonic cries that have the power to befuddle foes.
867;30;Y;When feeding its young, it first chews the food into a paste, then spits it out for the offspring.
868;30;Omega Ruby,Alpha Sapphire;When Nidorina are with their friends or family, they keep their barbs tucked away to prevent hurting each other. This Pokémon appears to become nervous if separated from the others.
869;30;Let's Go Pikachu,Let's Go Eevee;When resting deep in its burrow, its barbs always retract. This is proof that it is relaxed.
870;30;Sword;The horn on its head has atrophied. It’s thought that this happens so Nidorina’s children won’t get poked while their mother is feeding them.
871;30;Shield;If the group is threatened, these Pokémon will band together to assault enemies with a chorus of ultrasonic waves.
872;31;Red,Blue;Its hard scales provide strong protection. It uses its hefty bulk to execute powerful moves.
873;31;Yellow;Tough scales cover the sturdy body of this POKéMON. It appears that the scales grow in cycles.
874;31;Gold;Its body is covered with needle-like scales. It never shows signs of shrinking from any attack.
875;31;Silver;It uses its scaly, rugged body to seal the entrance of its nest and protect its young from predators.
876;31;Crystal;The hard scales that cover its strong body serve as excellent protection from any attack.
877;31;Ruby,Sapphire;NIDOQUEEN’s body is encased in extremely hard scales. It is adept at sending foes flying with harsh tackles. This POKéMON is at its strongest when it is defending its young.
878;31;FireRed;The body is covered by stiff, needle-like scales. If it becomes excited, the needles bristle outwards.
879;31;LeafGreen;Its hard scales provide strong protection. It uses its hefty bulk to execute powerful moves.
880;31;Emerald;It is adept at sending foes flying with harsh tackles using its tough, scaly body. This POKéMON is at its strongest when it is defending its young.
881;31;Diamond,Pearl,Platinum;Its entire body is armored with hard scales. It will protect the young in its burrow with its life.
882;31;HeartGold;Its body is covered with needle-like scales. It never shows signs of shrinking from any attack.
883;31;SoulSilver;It uses its scaly, rugged body to seal the entrance of its nest and protect its young from predators.
884;31;Black,White,Black 2,White 2;Its entire body is armored with hard scales. It will protect the young in its burrow with its life.
885;31;X;It uses its scaly, rugged body to seal the entrance of its nest and protect its young from predators.
886;31;Y;The body is covered by stiff, needlelike scales. If it becomes excited, the needles bristle outwards.
887;31;Omega Ruby,Alpha Sapphire;Nidoqueen’s body is encased in extremely hard scales. It is adept at sending foes flying with harsh tackles. This Pokémon is at its strongest when it is defending its young.
888;31;Let's Go Pikachu,Let's Go Eevee;Tough scales cover the sturdy body of this Pokémon. It appears that the scales grow in cycles.
889;31;Sword;Nidoqueen is better at defense than offense. With scales like armor, this Pokémon will shield its children from any kind of attack.
890;31;Shield;It pacifies offspring by placing them in the gaps between the spines on its back. The spines will never secrete poison while young are present.
891;32;Red,Blue;Stiffens its ears to sense danger. The larger its horns, the more powerful its secreted venom.
892;32;Yellow;Its large ears are always kept upright. If it senses danger, it will attack with a poisonous sting.
893;32;Gold;It is small, but its horn is filled with poison. It charges then stabs with the horn to inject poison.
894;32;Silver;It raises its big ears to check its surroundings. It will strike first if it senses any danger.
895;32;Crystal;It constantly moves its large ears in many directions in order to detect danger right away.
896;32;Ruby,Sapphire;The male NIDORAN has developed muscles for moving its ears. Thanks to them, the ears can be freely moved in any direction. Even the slightest sound does not escape this POKéMON’s notice.
897;32;FireRed;Its large ears are flapped like wings when it is listening to distant sounds. It extends toxic barbs when angered.
898;32;LeafGreen;It stiffens its ears to sense danger. The larger its horns, the more powerful its secreted venom.
899;32;Emerald;The male NIDORAN has developed muscles that freely move its ears in any direction. Even the slightest sound does not escape this POKéMON’s notice.
900;32;Diamond,Pearl,Platinum;It scans its surroundings by raising its ears out of the grass. Its toxic horn is for protection.
901;32;HeartGold;It is small, but its horn is filled with poison. It charges then stabs with the horn to inject poison.
902;32;SoulSilver;It raises its big ears to check its surroundings. It will strike first if it senses any danger.
903;32;Black,White,Black 2,White 2;It scans its surroundings by raising its ears out of the grass. Its toxic horn is for protection.
904;32;X;It scans its surroundings by raising its ears out of the grass. Its toxic horn is for protection.
905;32;Y;Its large ears are flapped like wings when it is listening to distant sounds. It extends toxic barbs when angered.
906;32;Omega Ruby,Alpha Sapphire;Nidoran♂ has developed muscles for moving its ears. Thanks to them, the ears can be freely moved in any direction. Even the slightest sound does not escape this Pokémon’s notice.
907;32;Let's Go Pikachu,Let's Go Eevee;Its large ears are always kept upright. If it senses danger, it will attack with a poisonous sting.
908;32;Sword;The horn on a male Nidoran’s forehead contains a powerful poison. This is a very cautious Pokémon, always straining its large ears.
909;32;Shield;Small but brave, this Pokémon will hold its ground and even risk its life in battle to protect the female it’s friendly with.
910;33;Red,Blue;An aggressive POKéMON that is quick to attack. The horn on its head secretes a powerful venom.
911;33;Yellow;Its horns contain venom. If they are stabbed into an enemy, the impact makes the poison leak out.
912;33;Gold;It raises its big ears to check its surroundings. If it senses anything, it attacks immediately.
913;33;Silver;Quick to anger, it stabs enemies with its horn to inject a powerful poison when it becomes agitated.
914;33;Crystal;It is easily agitated and uses its horn for offense as soon as it notices an attacker.
915;33;Ruby,Sapphire;NIDORINO has a horn that is harder than a diamond. If it senses a hostile presence, all the barbs on its back bristle up at once, and it challenges the foe with all its might.
916;33;FireRed;It is easily angered. By swinging its well-developed horn wildly, it can even punch through diamond.
917;33;LeafGreen;An aggressive POKéMON that is quick to attack. The horn on its head secretes a powerful venom.
918;33;Emerald;Its horn is harder than a diamond. If it senses a hostile presence, all the barbs on its back bristle up at once, and it challenges the foe with all its might.
919;33;Diamond,Pearl,Platinum;It has a violent disposition and stabs foes with its horn, which oozes poison upon impact.
920;33;HeartGold;It raises its big ears to check its surroundings. If it senses anything, it attacks immediately.
921;33;SoulSilver;Quick to anger, it stabs enemies with its horn to inject a powerful poison when it becomes agitated.
922;33;Black,White,Black 2,White 2;It has a violent disposition and stabs foes with its horn, which oozes poison upon impact.
923;33;X;It raises its big ears to check its surroundings. If it senses anything, it attacks immediately.
924;33;Y;An aggressive Pokémon that is quick to attack. The horn on its head secretes a powerful venom.
925;33;Omega Ruby,Alpha Sapphire;Nidorino has a horn that is harder than a diamond. If it senses a hostile presence, all the barbs on its back bristle up at once, and it challenges the foe with all its might.
926;33;Let's Go Pikachu,Let's Go Eevee;Its horn contains venom. If it stabs an enemy with the horn, the impact makes the poison leak out.
927;33;Sword;With a horn that’s harder than diamond, this Pokémon goes around shattering boulders as it searches for a moon stone.
928;33;Shield;It’s nervous and quick to act aggressively. The potency of its poison increases along with the level of adrenaline present in its body.
929;34;Red,Blue;It uses its powerful tail in battle to smash, constrict, then break the prey’s bones.
930;34;Yellow;Its steel-like hide adds to its powerful tackle. Its horns are so hard, they can pierce a diamond.
931;34;Gold;It swings its big tail around during battle. If its foe flinches, it will charge with its sturdy body.
932;34;Silver;Its tail is thick and powerful. If it binds an enemy, it can snap the victim’s spine quite easily.
933;34;Crystal;It uses its thick arms, legs and tail to attack forcefully. Melee combat is its specialty.
934;34;Ruby,Sapphire;NIDOKING’s thick tail packs enormously destructive power. With one swing, it can topple a metal transmission tower. Once this POKéMON goes on a rampage, there is no stopping it.
935;34;FireRed;It is recognized by its rock-hard hide and its extended horn. Be careful with the horn as it contains venom.
936;34;LeafGreen;It uses its powerful tail in battle to smash, constrict, then break the prey’s bones.
937;34;Emerald;A NIDOKING’s thick tail packs enormously destructive power capable of toppling a metal transmission tower. Once it goes on a rampage, there is no stopping it.
938;34;Diamond,Pearl,Platinum;One swing of its mighty tail can snap a telephone pole as if it were a matchstick.
939;34;HeartGold;It swings its big tail around during battle. If its foe flinches, it will charge with its sturdy body.
940;34;SoulSilver;Its tail is thick and powerful. If it binds an enemy, it can render the victim helpless quite easily.
941;34;Black,White,Black 2,White 2;One swing of its mighty tail can snap a telephone pole as if it were a matchstick.
942;34;X;It is recognized by its rock-hard hide and its extended horn. Be careful with the horn, as it contains venom.
943;34;Y;One swing of its mighty tail can snap a telephone pole as if it were a matchstick.
944;34;Omega Ruby,Alpha Sapphire;Nidoking’s thick tail packs enormously destructive power. With one swing, it can topple a metal transmission tower. Once this Pokémon goes on a rampage, there is no stopping it.
